	highly_variable	highly_variable_rank	means	variances	variances_norm
SYNCRIP	True	8447.0	0.0011210627506257778	0.001162456587094863	0.9973249366687362
HTR1E	True	12357.0	0.000140969735397203	0.00014466939895194547	1.0126932336218188
CGA	True	3901.0	0.00031033179217167906	0.00033354450769992346	1.0233889009082318
ZNF292	True	13570.0	0.032274134434046184	0.034991463995011865	0.966009180675948
GJB7	True	12380.5	0.0004645678087364289	0.00048245369998123686	0.9951654946510151
SMIM8	True	10074.0	0.007685888185583123	0.008042658427373613	0.9855361048456189
C6orf163	True	10045.0	0.0035566031922639975	0.003704141470750539	0.9842696352546375
CFAP206	True	8437.5	0.0007477471188922878	0.0007789279773662289	0.9888824074588987
SLC35A1	True	6115.5	0.019965133237477218	0.021845106179207527	0.9966122428324925
RARS2	True	10004.5	0.02537641213053872	0.02740281925212657	0.9819106062776364
ORC3	True	8726.0	0.009723068240386502	0.010304243913931881	0.9904272959272709
AKIRIN2	True	15423.0	0.06214719596070255	0.07175727336109408	0.9524034790275715
SPACA1	True	10303.5	0.00013427460284535695	0.00014020781949487929	1.0096461736791775
CNR1	True	6811.0	0.0012126868794371526	0.0012841189836331546	1.0028130156359634
RNGTT	True	11048.5	0.019116587178498803	0.020425424879276333	0.9825829829558801
PNRC1	True	16369.5	0.09575626543522515	0.10974176065009043	0.8772035386556463
SRSF12	True	11754.0	0.0002272625549543299	0.00023365810033485198	0.9901777337746374
PM20D2	True	5864.0	0.01578923028416746	0.017585915585841723	1.002158442290914
GABRR2	True	9128.0	0.0010311743969204374	0.0010685462289711828	0.9847272328104898
UBE2J1	True	13172.0	0.06174895955780385	0.0732894613866652	0.9637300220033949
RRAGD	True	8786.0	0.0034184850873981362	0.003565994863242014	0.989358255651878
ANKRD6	True	8612.5	0.002771040972847394	0.002891314085352643	0.9907989099188571
LYRM2	True	10654.0	0.000991375553417797	0.0010248603892445004	0.9831310897910347
MDN1	True	6951.0	0.009838993220682355	0.01047964518458561	0.9945880333921521
CASP8AP2	True	8290.0	0.011825215877730017	0.01255946845417178	0.9890622858296015
GJA10	True	12733.0	0.00017444539815643327	0.00017838247503270622	0.9856216860641206
BACH2	True	8127.5	0.0019963893398115768	0.0021109326740921096	0.9929124452409344
MAP3K7	True	12355.5	0.030387098925914763	0.03292610262788281	0.9726135589537266
EPHA7	True	3401.0	0.0017080027043376153	0.0018699842980208499	1.0226471603329537
MANEA	True	10115.0	0.01439676669731963	0.015288247343599282	0.985815035047642
FUT9	True	12883.5	0.0002497036473966287	0.0002583202030428319	0.9819076112474725
UFL1	True	9716.0	0.008504430132014375	0.008939944111004659	0.9882095475236942
FHL5	True	3847.5	0.0023951216784548527	0.002623963003116412	1.0169468715533014
GPR63	True	7309.0	0.002790506450822206	0.002934972162045952	0.9928366552801171
NDUFAF4	True	4884.0	0.01782331074056721	0.019498560541920187	1.0027835048497977
KLHL32	True	4539.5	0.0009664547822525922	0.0010270169070681194	1.010623018748896
MMS22L	True	6874.0	0.006908880857760545	0.007302531941127728	0.9934173418278291
FBXL4	True	9000.5	0.021501170222381308	0.02329215684480741	0.9874187052922004
FAXC	True	7509.0	0.0016281570494600438	0.0017013845339476105	0.9966494561633098
COQ3	True	7831.5	0.0039030143098539583	0.004092850726983098	0.9937106063051375
PNISR	True	11877.0	0.03232062841010067	0.03507636534890836	0.968366142594138
USP45	True	7574.0	0.011290845112943787	0.012004966376556564	0.9937725143980014
CCNC	True	9039.0	0.04308367390687393	0.04925072553169337	0.9891062543470165
MCHR2	True	12891.5	0.00021845969548801378	0.00022436322760187145	0.9705944188371924
ASCC3	True	9395.5	0.024464634264126203	0.0265590503204202	0.9880178926083035
GRIK2	True	8119.0	0.0012012803573117853	0.001262821278946286	0.9936122700266798
HACE1	True	9038.0	0.00783888436278642	0.00822278757286076	0.9899509876114766
LIN28B	True	11851.0	0.00024263656303634675	0.0002512565972165774	0.9967610696670449
BVES	True	9188.0	0.0021314078462738055	0.0022218369174260323	0.9878459949444053
POPDC3	True	7116.0	0.0007802309101623558	0.000817809303617151	1.0008244580268824
PREP	True	2965.5	0.03724589027347261	0.04469968599190092	1.027206348782485
PRDM1	True	6974.0	0.04872667877659099	0.058062679519756785	0.9847502739160954
ATG5	True	9150.0	0.028084345279888158	0.03087305115138699	0.9873200536136716
CRYBG1	True	4231.0	0.04312582844516333	0.05174809567948227	1.0182609965931804
RTN4IP1	True	7741.5	0.0036788513533032607	0.0038498059803218606	0.993527134144198
QRSL1	True	7570.0	0.011804262592521462	0.012626542951399682	0.9915788361629491
CD24	True	509.5	0.26158254831870964	0.69987781675813	1.1734350260034818
MTRES1	True	7794.5	0.006518083491030568	0.0068592052274993355	0.992408177508887
BEND3	True	7144.5	0.004810824690309825	0.005107311876716136	1.0001239520107663
PDSS2	True	7620.5	0.009141831547737348	0.009681898862900919	0.990482646816407
SOBP	True	8138.5	0.005734505014592289	0.00607481286780646	0.9918902811129352
SCML4	True	8111.0	0.004166728142035005	0.004360387718562708	0.9872924548832838
SEC63	True	11769.0	0.030098712290440803	0.03272508620706258	0.9761255434843374
OSTM1	True	11205.0	0.015220391985132838	0.016062682499356908	0.9813161687320199
SNX3	True	11652.0	0.030404704644847395	0.03301380485362944	0.9764247175775206
AFG1L	True	9833.5	0.003211059962227054	0.003334156184820184	0.9853829016374241
FOXO3	True	13136.5	0.038188416156049156	0.0421491561343985	0.9707781575593792
ARMC2	True	9678.5	0.0037939084460460967	0.0039706984265879845	0.9878356162076899
SESN1	True	6679.5	0.030442395761435564	0.037918796259244984	1.003889375854555
CD164	True	4580.0	0.03788391160887631	0.044145401111435514	1.0066913667700594
PPIL6	True	7210.0	0.0018363260782479978	0.0019276779509984512	1.0003633934458274
SMPD2	True	6333.5	0.018215471930594786	0.019911552241245602	0.9992955637879947
MICAL1	True	10170.5	0.027720824379110144	0.03004677507848445	0.9790138037295881
ZBTB24	True	9101.0	0.006139436550042831	0.006427326482093616	0.9855670526284681
AK9	True	8627.0	0.005967718798481594	0.006251488525418283	0.9891166246172748
FIG4	True	10747.5	0.008922255996824028	0.00934255373361559	0.9825761769958348
WASF1	True	8541.0	0.0025806016469282172	0.0026870158249793982	0.9909666236099429
CDC40	True	9034.0	0.00909199000540694	0.009578661145527837	0.9875859865125548
METTL24	True	8265.0	0.0004820495437329158	0.0004974392095990814	0.9917625816242571
DDO	True	7674.0	0.0013987867675912438	0.0014501434355070244	0.990946461682791
SLC22A16	True	10334.5	0.00036091723811896035	0.0003712016735254385	0.9951115134675458
CDK19	True	9327.5	0.0069605821591331345	0.007292020139581641	0.9868854665099279
AMD1	True	4599.0	0.02813989008328125	0.03187395022628784	1.0060876982729792
GTF3C6	True	7043.0	0.026016665176793033	0.02918032833380037	0.9955433497333088
RPF2	True	6721.0	0.03252086246697533	0.036898964274740355	0.9955698399992535
SLC16A10	True	6948.0	0.003137661472029038	0.0033115611564637003	0.9963678633370036
MFSD4B	True	8439.0	0.007809128218111548	0.008192505177468428	0.9866690692643181
REV3L	True	10917.5	0.012167039589682602	0.012797375475094859	0.9822985354642285
TRAF3IP2	True	8004.0	0.01581439902320496	0.017008222835834357	0.9925337190751202
FYN	True	10198.0	0.0187621171050594	0.019975771689113055	0.9811158039904233
CCN6	True	7661.0	0.0017242445999726492	0.0018437679380412745	0.9929049334740355
TUBE1	True	8059.5	0.011132393642550097	0.0118798240304739	0.9902409689525374
FAM229B	True	9412.5	0.0022324547542322227	0.002329633952223441	0.9885916673006252
LAMA4	True	2255.0	0.05084444838988881	0.06574500109158433	1.046961814177453
RFPL4B	True	11484.0	0.00016031122943586937	0.00016574084348518135	1.0102884565752832
MARCKS	True	16343.5	0.09973900141602053	0.12141697049825195	0.8918360273343467
HDAC2	True	4835.0	0.028727201988801524	0.03273459977633205	1.0043830789491035
FRK	True	3469.5	0.01227044219242778	0.013503044906627662	1.0158350678775852
NT5DC1	True	8904.5	0.008189386950269176	0.008670082996488877	0.9880437566972136
COL10A1	True	2107.0	0.005842495022974843	0.006653435608566839	1.031863945603166
TSPYL4	True	10779.5	0.007758170820355831	0.008117048316432715	0.9837634251889039
DSE	True	7307.5	0.01882931639845015	0.020351892558964756	0.9912044496938189
TSPYL1	True	11535.0	0.03320141029247686	0.03655903133081872	0.9791056377357927
CALHM6	True	2562.5	0.013064063367693828	0.014891272609342622	1.0285925040434563
TRAPPC3L	True	7489.0	0.0005142853671306931	0.0005326185341497853	0.9840739834114244
CALHM5	True	8626.5	0.0027783560250799664	0.0029003243196794744	0.9893802447959822
CALHM4	True	8273.5	0.00043853118214591644	0.00045644058381671574	0.9973769405095606
RWDD1	True	13027.5	0.03245341520571229	0.03515194931323166	0.9713382997661336
RSPH4A	True	6850.0	0.00047002310192682193	0.00048790389537993587	0.992381023077045
ZUP1	True	8127.5	0.0111797555061576	0.011855706270395889	0.9904266110203226
KPNA5	True	11110.0	0.0039001626793226164	0.004036460280823223	0.9833789809692853
FAM162B	True	6991.5	0.0009709182039538229	0.0010148578325057203	0.9944839449701955
GPRC6A	True	12824.5	0.000354098121630969	0.00036562727148079264	0.9978951883875797
ROS1	True	9943.5	0.0005410658973380773	0.000564578130771331	1.0007320225586027
DCBLD1	True	7259.0	0.019266607741234613	0.02094015123853063	0.9930508920092846
GOPC	True	12700.5	0.030673625802346546	0.03324596741906321	0.9717326590646861
NUS1	True	11140.0	0.05071215753002178	0.05866965367596986	0.9803844249545103
SLC35F1	True	4827.0	0.0009988145895865148	0.0010598090584740911	1.011966418593248
CEP85L	True	9363.5	0.00833953149694113	0.00875203434019724	0.9855689974811312
PLN	True	2091.0	0.010653939632965395	0.01200096545898106	1.0339224326582135
MCM9	True	8371.0	0.00762612792836109	0.00798083759804086	0.98647640830438
ASF1A	True	9860.0	0.015665494315894455	0.01671671268054449	0.9877961815604033
FAM184A	True	8647.5	0.0019129481507857917	0.001993846071814174	0.9939363490874532
MAN1A1	True	13451.5	0.042041712907508855	0.04652573108007291	0.9612411113046033
TBC1D32	True	9413.0	0.004305094214773157	0.0044896466226251415	0.9896760674314625
GJA1	True	3374.0	0.012591188635235664	0.014022870307597817	1.0204456597737352
HSF2	True	9021.0	0.003950996093142188	0.004101524705972039	0.9882757607850252
SERINC1	True	16276.0	0.06768630229192985	0.07567610337811277	0.9168498610105581
PKIB	True	5448.5	0.003151919624685747	0.003418469628804601	1.0063535887164925
FABP7	True	9587.5	0.0001635348117756471	0.00017193899711653846	0.9932754825600829
SMPDL3A	True	6283.0	0.011905309500479879	0.012992007556305505	1.0000729277323794
CLVS2	True	7901.5	0.0001774210126239204	0.0001873082725230406	1.02075678484508
NKAIN2	True	9245.5	0.0002567707317569106	0.00027059103494543856	1.0196641644416304
RNF217	True	8121.0	0.010929679906952535	0.011625293841652968	0.9930332021176126
TPD52L1	True	3507.0	0.018627222582533316	0.02129454925714058	1.0197330509836433
HDDC2	True	7962.0	0.019559829750218242	0.02113247210345913	0.9894112545595162
HEY2	True	8056.0	0.000985176356610532	0.0010347913584016948	0.9943270947248282
NCOA7	True	2164.0	0.06930615241766816	0.09886844136570684	1.0602689277599304
HINT3	True	6885.0	0.010070843181274061	0.010703159560019968	0.9957070882766536
TRMT11	True	7688.0	0.015522416853582783	0.01671770341764019	0.9938274108991452
CENPW	True	2885.5	0.017923365777036463	0.020217190424042478	1.0229111776693192
RSPO3	True	6548.0	0.00594143420401879	0.006399094487116731	0.9939012137052587
RNF146	True	12351.0	0.017860257953538506	0.018842606869333183	0.9768298445336778
ECHDC1	True	9907.0	0.027521458209788508	0.030120524401582034	0.9832924634283343
KIAA0408	True	9353.0	0.0014912787839556356	0.0015488153207944126	0.9942913078738268
SOGA3	True	6578.0	0.0032788791752985315	0.003476917506202924	1.000297100827293
C6orf58	True	10810.0	0.0003092159367463714	0.0003212707878254895	0.9990982415686199
THEMIS	True	6735.0	0.007087665693682064	0.0074954282781300955	0.9943070668612426
PTPRK	True	6019.5	0.06529105662953885	0.08201267388245519	1.0033199036390354
LAMA2	True	5755.0	0.007654768217610654	0.00825998375937253	1.0001536015053796
ARHGAP18	True	11059.0	0.008228193922282653	0.008850586432975233	0.9933882839638128
TMEM244	True	8024.0	0.0005641269094611025	0.0005866217872735373	0.9892379658485507
L3MBTL3	True	8943.5	0.008744091080583235	0.009179934714074509	0.9875415143214046
TMEM200A	True	4929.0	0.011561750013421261	0.012717262494823476	1.0052890837266346
SMLR1	True	11133.0	0.000226890603145894	0.00023576599643375577	1.0074496380709799
EPB41L2	True	13212.5	0.09232724171325467	0.12473003493696022	0.9799835130849278
AKAP7	True	7107.0	0.010847726525160493	0.01254146021641822	1.016485534427787
ARG1	True	12656.5	0.0003372363063152086	0.0003485291433262939	0.9892015282263645
MED23	True	10435.0	0.03164789157257629	0.03485754522847358	0.980864180680819
ENPP3	True	4949.0	0.006545111989110243	0.007277917905030137	1.005108786815082
ENPP1	True	5771.5	0.0067251366643932145	0.007281976098008073	0.9986796868820784
CCN2	True	570.5	0.088272595049495	0.15065671038933456	1.147719236345021
MOXD1	True	5537.0	0.00914232748348193	0.009899853581899211	1.004145935369837
STX7	True	12920.0	0.030101811888844435	0.032553181836739324	0.971943396250228
TAAR9	True	12643.5	0.00033388874003928556	0.00034518382327117697	0.9994225802639851
TAAR8	True	10718.0	0.0002518113743110988	0.00026092280896785523	0.9946762762707776
TAAR6	True	5977.0	0.00032161433036090114	0.00033514916911250354	1.0175371142532725
TAAR5	True	12100.5	0.00018126451464442462	0.0001856951025445958	0.9899823724298734
TAAR2	True	5379.5	0.0004186937523626689	0.0004405876431640545	1.015609736994662
TAAR1	True	8088.0	0.00042613278853138674	0.0004415732300802198	1.0053929804937496
VNN1	True	2203.0	0.00736117425681859	0.010404851288940158	1.0926071273417248
VNN3	True	5201.0	0.0017321795718859482	0.0018425006718939766	1.0086947354583242
VNN2	True	5640.0	0.004610094697690589	0.0049622819554817985	1.0045873631532771
SLC18B1	True	7686.5	0.01019507508529165	0.010816194928909036	0.991113369352908
EYA4	True	6917.0	0.0008590846935507648	0.0008990135095589627	0.9968800709134886
TCF21	True	5618.0	0.006501469643587098	0.0069953079432586935	1.005024466691809
TBPL1	True	8515.5	0.011639487941384363	0.012328009029943462	0.991336360615217
SLC2A12	True	8509.0	0.001777929644323563	0.001866021018862968	0.9939378343771441
SGK1	True	2073.0	0.024254729460232216	0.029179510881470562	1.0441427773855119
ALDH8A1	True	10415.0	0.0006215314718963752	0.0006449501662291749	0.9939978416725548
HBS1L	True	15519.5	0.07337121373206403	0.08665838244804318	0.9511627563529473
MYB	True	1789.5	0.040984129932189466	0.0513003791441159	1.0543816898003533
AHI1	True	7743.0	0.016539333097846512	0.017805914220969207	0.994699942821442
PDE7B	True	10350.5	0.001405977835887671	0.0014548346564083627	0.9963373681930959
MTFR2	True	6806.5	0.004008400655577461	0.0042192245060237825	0.9919700116962229
MAP7	True	1007.5	0.04657890505074601	0.06103977951388503	1.090135739253155
MAP3K5	True	12080.0	0.0297363072450881	0.0324104022622531	0.9762884735227314
PEX7	True	7347.0	0.0060149566781529515	0.006357424703519172	0.9930746974718427
SLC35D3	True	8741.0	0.0029602404594051175	0.003340043505818721	0.994704510419342
IL20RA	True	7471.5	0.004104984141834647	0.004376520425122124	0.9974697983170959
IL22RA2	True	3946.5	0.00042452099736149787	0.00046773521492680416	1.018376773947623
IFNGR1	True	11297.5	0.05358102182848781	0.06197354827508306	0.9758243264935089
OLIG3	True	11627.0	0.00011493310880669056	0.00011987927149610645	0.9932852154450209
TNFAIP3	True	8394.5	0.05915434772609122	0.0743950440754717	0.9928812549163898
PERP	True	977.0	0.14304026713082946	0.2938752478205062	1.1186766825518784
ARFGEF3	True	5626.0	0.007297818465448342	0.007857289897701493	1.0050041074391198
PBOV1	True	8440.0	0.0004498137203351385	0.0004696968438425384	0.9972922870934593
HEBP2	True	5010.5	0.05229034905321527	0.06352162689217579	1.0110705310923236
NHSL1	True	6482.0	0.0070021167777418085	0.008204582007059678	1.0024477947211885
CCDC28A	True	10638.5	0.016353729145437	0.017355138442744035	0.9844214850203247
ECT2L	True	9264.5	0.0005450333832947268	0.0005660616291053611	0.9935842398903929
REPS1	True	8301.5	0.02920553201445008	0.032458177000010933	0.9911306873349796
ABRACL	True	13495.5	0.08195412569565837	0.10515448787070157	0.9671753484954895
HECA	True	11512.0	0.017518434241585924	0.01868174253435606	0.9761524719848255
TXLNB	True	10259.0	0.001347581401963236	0.001399822596043184	0.9917430671896543
CITED2	True	8335.0	0.026943321115542984	0.029514363052090372	0.9843703200952975
NMBR	True	10017.5	0.0003041325953644142	0.0003151986920615024	0.9978582767370943
GJE1	True	8042.0	0.0005951228934974269	0.0006183257467691286	0.9980276490371122
VTA1	True	7602.0	0.007824750194065856	0.00827632206449426	0.9896457785111712
ADGRG6	True	3445.0	0.005763517255650289	0.00636534563463093	1.0217538852319645
HIVEP2	True	10743.5	0.008174632861867885	0.008545720561438817	0.9849303543876562
AIG1	True	7808.0	0.016494326929025766	0.01778049642215421	0.9934374786181387
ADAT2	True	5191.0	0.02511592188069745	0.027998572602638824	1.0033323999262236
PEX3	True	9762.5	0.008750538245262791	0.0091830455060437	0.985442492712299
FUCA2	True	6653.5	0.04479961158312484	0.05226572949035445	0.9981277582282555
PHACTR2	True	11121.0	0.013891160205719106	0.014745861962535921	0.9810444237567822
LTV1	True	6927.5	0.018974005651931712	0.020613360271456785	0.9947220042925081
ZC2HC1B	True	10967.5	0.0005538362427610429	0.0005708873300184472	0.985472500216974
PLAGL1	True	9295.0	0.014274766504152657	0.015334147788040866	0.9856939679366233
SF3B5	True	5049.0	0.05454102944606085	0.06695569594455439	1.0066289912188353
